eval_episode,step,reward,latency_ms,energy_j,tier,tier_name,resource,deadline_met,over_capacity,category,agent,seed,w_latency,w_energy,iot_nodes,arrival_rate
1,7,-5.634729704305935,25.178663545826346,0.12105723535025327,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
1,8,-0.36072015968560056,26.072015968560052,0.16782612774848046,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
1,9,-2.403871574928536,38.67972840901644,0.2543097700908438,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
1,10,-2.193750198956643,75.8411235769858,0.5559639463919854,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
1,11,-0.6788657010790105,39.06796410375916,0.27038231737976265,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
1,12,-1.6770738410067598,94.52781050247934,0.71073401599997,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
1,13,-1.3313966854949848,84.56832861770347,0.6329037784467432,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
1,14,-1.8770688680906251,32.04924429224398,0.20471963114919048,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
1,15,-4.695756342752244,35.29472264171078,0.2097867127611727,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
1,16,-1.1464602751989537,32.789484227223085,0.21617663307083432,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
1,17,-2.746605590404151,45.33162063969565,0.30545329473751126,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
1,18,-6.3991747409222075,128.92339562558672,0.9680626091196964,1,Fog,0,False,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
1,19,-0.7337587608782583,16.34386489008089,0.6897920258546092,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
1,20,-2.184475330126409,24.357431627009312,0.14030269541215212,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
1,21,-1.6180647135084127,50.24469394572047,0.35359041826037974,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
1,22,-1.112192345927422,22.895954275363305,0.13654338817910305,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
