eval_episode,step,reward,latency_ms,energy_j,tier,tier_name,resource,deadline_met,over_capacity,category,agent,seed,w_latency,w_energy,iot_nodes,arrival_rate
0,26,-0.7033772652832051,36.76939467660452,1.9925665068685974,1,Fog,2,True,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
0,27,-0.5256559044244886,26.17251243319378,1.3216874721539247,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
0,28,-0.9474892184598638,37.612777530393636,2.016378755122648,1,Fog,2,True,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
0,29,-0.9403410207912787,29.408301769893658,0.18364238505760855,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,0,-1.7173337057244962,62.81598085032463,0.44214225316024425,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,1,-0.9845614137209975,32.17118063416468,1.6553681360748176,1,Fog,2,True,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,2,-1.230168780412618,25.34215140941065,0.14640494834732273,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,3,-3.3356057753169193,111.01330625789409,0.8376548436682433,1,Fog,0,False,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,4,-5.246658075582543,36.09937799644816,0.17306219948681098,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,5,-5.428234326010196,133.35014019172647,0.9868591558918762,1,Fog,0,False,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,6,-1.545467914078777,91.79026686246249,0.6790429506291467,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,7,-2.8294705756879925,25.178663545826346,0.12105723535025327,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,8,-0.1950454910207923,15.586007984280027,0.6711545109939219,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,9,-1.2273667644733524,38.67972840901644,0.2543097700908438,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,10,-1.15247149411752,75.8411235769858,0.5559639463919854,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,11,-0.3630931044731097,22.17807508190029,1.0810969904289884,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,12,-0.9007307206267273,50.12980311923066,2.841838370395907,1,Fog,2,True,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,13,-0.7210804590703281,45.027021008510715,2.5308865436879957,1,Fog,2,True,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,14,-0.9590063971602316,32.04924429224398,0.20471963114919048,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,15,-2.368856842652239,35.29472264171078,0.2097867127611727,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,16,-0.5921507090271305,19.304024830074905,0.8634786841339471,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,17,-1.4038481246758268,45.33162063969565,0.30545329473751126,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,18,-4.296393631373073,128.92339562558672,0.9680626091196964,1,Fog,0,False,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,19,-0.4358585830245901,16.34386489008089,0.6897920258546092,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,20,-1.1062679346044195,24.357431627009312,0.14030269541215212,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,21,-0.8399784909630774,28.180155859885836,1.412688246380442,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,22,-0.5680492396344025,14.389593539268546,0.5448487035116515,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,23,-0.690417328357906,54.96421865293832,3.185383644212716,1,Fog,2,True,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,24,-0.5712510536094696,14.6103774339368,0.5588907744698698,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,25,-0.7622757172234721,20.048219005909033,0.8903146149696641,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,26,-0.7821398335835176,28.62941767806954,1.4495398083226154,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,27,-2.2581115380267973,60.26998674156735,0.41342861278693477,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,28,-0.9524131580660501,21.872407882377598,0.9852796641376356,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
1,29,-3.484454702463797,103.10151070963114,6.23462007242389,1,Fog,2,False,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,0,-1.4617018528189647,79.92429927918911,4.72021771356465,1,Fog,2,True,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,1,-5.491163602017814,119.70813475915298,0.8755891178266332,1,Fog,0,False,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,2,-0.6143360294665298,41.84336471586487,2.3361948776133667,1,Fog,2,True,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
